userID	VidID	fracSpent	fracComp	fracPlayed	fracPaused	numPauses	avgPBR	stdPBR	numRWs	numFFs	s
e6d11c0a9b45b99facb4e1d210f714f21ff6193f	0	0.590104339797	0.705982788424	1.18720834793	0.854531855956	10	2.0	0.0	1	2	1
45a8d9c79b5c0067bc3417bbcbb0691a8981b482	0	0.690920590951	0.995504588852	0.995504588852	0.036620498615	1	1.4446724899	0.155847079145	0	0	1
51fe07803f956ded8eddffa62b06a5d752257533	0	0.887042474608	0.554273635427	1.11036305605	0.116518928901	3	1.25286285466	0.0265992054165	6	1	1
141f61a2b4b592b83d6dceec206b3be01389b7f4	0	0.436800554017	0.810750133229	0.810750133229	0.0	0	1.6375907664	0.45928554757	0	1	1
b419a107e23bad17bd8e3c306c94f5930292b297	0	0.996794090489	0.995556465917	0.995556465917	0.827218836565	3	1.0	0.0	0	0	1
e91aa432cfe7585e308fcfcfbf9dbc8706db42fb	0	1.05520221607	0.831434642422	1.05472032249	28.9238374885	2	1.0	0.0	2	6	1
2dfda1e00a4240e04d7b0fe0bd48abed41816b5a	0	0.834182825485	0.995490640374	1.04326972264	0.294513388735	4	1.25	0.0	1	0	1
ffc056bac4bd97fb466f6a055d56ad10c92edbc3	0	1.24576731302	0.921759401147	1.55528957765	1.75157617729	2	1.25042507742	0.0102999351327	0	2	1
6b48fe5eeba7dceb99e91eb8e8ad67ee80e2a8f5	0	0.675059095106	0.788729143898	0.788729143898	0.0	0	1.5	0.0	0	4	0
d7fc9fc41bacdf3e5e6fb869663cde0c4f624930	0	1.12995752539	0.799403990797	1.1239521213	0.0495734072022	3	1.0	0.0	2	2	1
bc75a6a9d0508a4737d52228c3d32a639acde616	0	0.998235457064	0.995485201877	0.995485201877	0.0	0	1.0	0.0	0	0	1
33a90c2c9bf69df9469e3b84981307824d1bf753	0	0.537041551247	0.995505603287	1.06182323948	0.0	0	1.98132788644	0.0201432221783	1	0	1
8faf9e10cad7c52163af318cfdd27f2cb31f5937	0	1.00093259464	0.995538290628	0.995538290628	0.0445272391505	2	1.0	0.0	0	0	1
37a85a85117276c3f2814c36330fdc214e5cebeb	0	0.714891966759	0.925724792086	1.06765538057	0.968207756233	3	1.5	6.66133814775e-16	4	0	1
9b8843f4e5dfb1ea2f5328d7dc31b98df7212b21	0	1.52619482918	0.494260384768	1.49838782155	6.43592705448	9	1.0	0.0	3	0	1
569262335b90658c4539cb54cbd9b8b0b64d6a85	0	6.75813942752	0.929037529126	0.932153872616	67.1115540166	1	1.0	0.0	0	1	0
ab2d0109ffba4249904e6d7b34615db4a3a96e02	0	0.569423822715	0.995597198289	0.995597198289	0.0087460757156	1	1.75	2.22044604925e-16	0	0	1
6f18f57554e5628cdcfbd209652262e13ad5dd3b	0	0.635146814404	0.889808073909	1.11940967135	0.0	0	1.80725623088	0.24311915546	7	3	1
4849186a4d4658744860f4991edf0c90b77b9af4	0	0.800553093259	0.995509042854	0.995509042854	2.98220129271	2	1.25	0.0	0	0	1
18830ba36c7e53f4a911520c85ae95b025dd8b8c	0	0.809572483841	0.808775917004	1.18835936621	17.5625263158	4	1.46894015172	0.18726761825	4	0	0
ce9a32424e0c51fb4a0fb47f128382cbb93ea9dd	0	0.997521698984	0.995546180676	0.995546180676	0.0	0	1.0	0.0	0	0	1
6ea1dd5432e7f30a3703d69946ed27802f520b46	0	0.999021237304	0.99567873348	0.99567873348	0.0	0	1.0	0.0	0	0	0
1090c634532f16ed388d2e7e1a3d1e147f695ed2	0	0.864618651893	0.838048398343	1.01416768448	5.98738504155	2	1.20193681638	0.217355950962	3	5	1
22adc972108ad28de91e77ff0b1608a841af35a5	0	1.09526685134	0.965499538319	1.04682917821	671.289364728	9	1.0	0.0	0	0	1
df397f7b983608a9996cbf643cb397e754cb8c4a	0	0.82058079409	0.31960498903	0.816841648384	0.543522622345	6	1.0	0.0	1	4	0
ca3983929da6b8cda298dbefe057b1b8bf893c12	0	0.605277931671	0.420467551995	1.15567306407	0.504716528163	2	1.92974542193	0.179749275039	0	4	1
b05f7eaac4995ec44e40f1d8cec0fbc0d8456718	0	0.566139427516	0.799768084892	1.04253202368	0.0456999076639	1	1.84627052382	0.249756497046	2	0	1
59dad3d0906a6b51eb02873a4f92d82abca7c8bf	0	0.792313942752	0.995498502243	0.995498502243	0.0423647276085	1	1.25847797864	0.0737145027683	0	0	1
c240e0d39d7f43391dd6bb488543b197ad1d189b	0	1251.67652539	0.557914557544	0.855139401817	0.00130101569714	1	1.0	0.0	2	2	1
f6a4ccbf46c387f9674d28f074dcdf679a9dfdab	0	0.98165189289	0.971479433505	0.980571769609	0.61729455217	1	1.0	0.0	0	1	1
3ecb19a5166e560f57f6821f6680c5f5d5e28d9c	0	0.996356417359	0.99552859714	0.99552859714	0.0	0	1.0	0.0	0	0	0
e2b1b20b5b3daa15f3d1231ba63d9c0dd09c3592	0	0.76871468144	0.734752581849	1.1288118821	0.116275161588	2	1.47628790008	0.0779050674929	5	0	0
9a016a7324f0412f7b71ec8938ec7340e1beb12e	0	0.437037857802	0.52203318278	0.533143986103	3.13003231764	4	1.23074050521	0.0590603464097	0	5	1
d0f55b4c7ae3b281253c00faa7b962553101a407	0	1.12176454294	0.995593182818	1.07801862632	4.29099353647	2	1.0	0.0	0	1	1
4f170f77b13963e32218a671de4cf3f12e15ca0b	0	0.788378578024	0.40870025167	1.17470737548	0.536723915051	4	1.49512950127	0.0650120874321	4	1	1
21b9bd07f402d1a73ccc2aee791594084fcd270b	0	0.616706371191	0.769999041218	0.772067369935	236.355548476	2	1.26099764483	0.198336046441	0	10	0
f4629f6b86291f35540e9dcf5400ace933f0671a	0	0.995984302862	0.995554183439	0.995554183439	0.0	0	1.0	0.0	0	0	1
dbead5daee831db870450864b2641f92edad1b78	0	8.54851708218	0.517407051854	1.07283548371	235.29745337	2	1.02530099771	0.0786816644013	0	0	0
74e6c7036f164a9009a59b0d4d16fee57eec3d63	0	1.13554201293	0.894737386293	1.13545520527	0.0218042474608	3	1.0	0.0	7	3	1
9e3f5cea817230677da76290026e041f3ef3ff52	0	0.996616805171	0.995554944265	0.995554944265	0.063729455217	2	1.0	0.0	0	0	1
1f48febb4f96dad94a67cca6dc37935131eeabe8	0	0.996808864266	0.995596226122	0.995596226122	0.0	0	1.0	0.0	0	0	1
840d7bd7398578da5ce552725b90112c0e498011	0	156.028078486	0.718894349103	0.726562883682	0.0	0	1.0	0.0	2	10	1
9bce357801c05bf4912675479d20d1f0f66221ee	0	1.03212927054	0.187030878069	1.03143529893	2.27059279778	3	1.0	0.0	0	8	1
6f3543f0b5a657ec7b41bb567f72c19dd8df603b	0	0.680574330563	0.995567047035	0.995567047035	1.34200831025	2	1.49993860761	0.00391718383976	1	0	0
113f6e7c015b26bd42be5a24d73646eac114fbd4	0	0.999451523546	0.995505828717	0.995505828717	0.0816602031394	2	1.0	0.0	0	0	1
c3002b3aeffa1372379c27c6b3b07462c2ece9d6	0	0.832035087719	0.869336858867	1.21236886451	0.785434903047	5	1.47709034795	0.0747867528725	2	1	1
874e5a630bffcce756182fa82a927d34be0d066f	0	0.998081255771	0.995519467228	0.995519467228	0.0589501385042	1	1.0	0.0	0	0	1
e1077b77076a91340e7affa569867cd2be9f231c	0	0.959200369344	0.959232071782	0.959232071782	1.68520683287	3	1.0	0.0	0	3	0
c55d7597fdf155bba0d2f17a1b887489bbbe021d	0	7.0176398892	0.951191666622	1.52827143326	3.18467959372	5	1.09425121025	0.248606349581	4	0	1
e0a05e4d8a966471a2a0d7234ec0cd0a53d2919a	0	0.796829178209	0.394305896932	0.7970514758	0.0225235457064	3	1.0	0.0	4	5	1
6ad6de9220f877d69e2acbbf4415d6a03dd406bc	0	0.998347183749	0.995556284516	0.995556284516	0.137243767313	2	1.0	0.0	0	0	1
7a849d60eaddc001b50a39f64702b93b7e14d50e	0	1347.48126593	0.969748823707	1.06412933485	0.606162511542	23	1.0	0.0	5	1	1
b26220ed0d65aa980cc97e66ecdfd778b32065bd	0	0.998782086796	0.995512175978	0.995512175978	0.0807008310249	3	1.0	0.0	0	0	1
62485f42cd68b619d2d102310beffcfa63834b76	0	0.907632502308	0.907436120143	0.907436120143	0.0316777469991	1	1.0	0.0	0	1	1
edd07b2ebaad77918675dec152ecdb4e61eedd25	0	1.04398984303	0.995530964155	0.995530964155	0.0767590027701	3	1.0	0.0	0	0	0
871f1d79645b25877cd66576bafb37612c5190aa	0	0.641766389658	0.802174729394	0.802174729394	0.0	0	1.25	2.22044604925e-16	0	22	1
0f6e6e0117e720cf882fe08e9a8b383f7cf8bc69	0	1.02491320406	0.995478777124	0.995478777124	1.5646989843	2	1.0	0.0	0	0	1
4ad71c5c6e655926e43f128ea951e684b24deb82	0	0.851707294552	0.549955092102	1.04926361056	0.0364506001847	3	1.25	4.4408920985e-16	6	2	1
b68702b42c72445d96aecbbf56f339c302c80560	0	0.0265226223453	0.0	0.0	0.0	0	0	0	0	0	0
ae187f9862045ad23d5d48d0e21c382975d9f6ff	0	0.701094182825	0.0289175231032	1.0529389609	0.41142843952	1	1.5035928538	0.0417573728871	2	0	0
7cc49fddd19def093fe3ccf637a5f1942a7f3a1a	0	1.10024099723	0.995499269529	0.995499269529	0.253329639889	2	1.005051357	0.0351756029487	0	0	1
92cc4160beac7555f4e4eec78f699a763e1c61b4	0	1.53593628809	0.440973017262	1.53537657636	2.29410710988	7	1.0	0.0	19	1	0
cc7bdadf675c04371205dcc90262950795ee221b	0	1.6336989843	0.642509347452	1.61783993381	0.229567867036	7	1.0	0.0	12	0	0
5ac1effbe0ed5caf72849eaf9c3932d112d8c478	0	0.570547553093	0.995532542164	0.995532542164	0.0	0	1.75	2.22044604925e-16	0	0	1
bd94798eae6f612c6585c18b74add1b7e9afabc3	0	1.01401385042	0.995508759306	0.995508759306	0.0	0	1.0	0.0	0	0	1
b787d769a79ef4ac460bf24ec4cd7a64caad6a01	0	0.996787626962	0.995514282339	0.995514282339	0.066730378578	1	1.0	0.0	0	0	1
d51c2e4d1134ac47a501d384acc56662f7f91189	0	98.5525623269	0.80608613144	1.04569499398	139.592023084	3	1.00492018709	0.0655496012284	3	3	1
7ad6e868b4f252a4ab4f871ae22c0577a1be8b33	0	0.679681440443	0.995500531113	0.995500531113	0.0	0	1.46942004768	0.0842852021252	0	0	1
5ba56dcaa1a0ac61e416cb774ef15701788780f9	0	0.564118190212	0.381807892663	1.12225279465	0.189850415512	5	2.0	0.0	12	1	0
db7463891173027353eb4d86d647d9c0cfbaf0be	0	0.656927977839	0.995669135096	0.995669135096	0.550989843029	2	1.54120405705	0.266383106113	0	0	0
7224f87b5a17433e84465190ca73ebac836781f6	0	0.996791320406	0.995555986878	0.995555986878	0.0	0	1.0	0.0	0	0	0
f8fd60e4d3a03328fd9028e00abac9b7b6b6f342	0	394.656448753	0.994211170482	0.994211170482	1.23484487535	4	1.0	0.0	0	0	1
941f7587bc48c10e87916b31b73993bbc766aa92	0	1.00165373961	0.995442764691	0.995442764691	141.212385042	2	1.0	0.0	0	0	1
346c8ed667ddcc2bbe646d6059d2227c528b48d9	0	1.00346537396	0.994821733385	0.994821733385	0.171460757156	3	1.0	0.0	0	0	0
e3f1470944d648b0d379c1981108e62bbc3adaec	0	1.08618282548	0.366501587139	1.1433609314	3.94898245614	4	1.05370234355	0.10267250939	1	2	1
631b870715bbec927e7c4186357c6ec7b1b565c4	0	0.647349030471	0.876012029618	0.952319570385	0.0262991689751	1	1.48875198088	0.0800720246604	1	2	1
da0aa0a303e4acdbb02010ba3a79694421cda547	0	1.0978578024	0.383533862588	1.09705892796	1.38344967682	3	1.0	0.0	7	0	1
e4077c749ed181ccb013b6e836ab2232c830a65e	0	0.62738411819	0.469085428254	0.702331136969	0.0771708217913	2	1.12163278912	0.127838169594	3	1	1
17eb5a9bdaccf6acf2c8ab2df18d119bc092ccf7	0	0.00515974145891	0.00473999074511	0.00473999074511	0.0	0	1.0	0.0	0	0	1
4abee20ef2bec8cb82db33189efe36c1a9a06c4b	0	0.996254847645	0.995481482283	0.995481482283	0.507814404432	1	1.0	0.0	0	0	1
00b098ff9568683910095337baa28accffce9e15	0	1.01331948292	0.995532316734	0.995532316734	0.0358190212373	1	1.0	0.0	0	0	1
25d43fcb3755cd4b708805a9a450e1b11fc8e2ad	0	0.433794090489	0.650613274487	0.650613274487	0.0	0	1.5	2.22044604925e-16	0	10	1
b2db7912d333497252da4882bc743059e08125d2	0	1.05256509695	0.905335092589	1.02298681393	0.581658356417	10	1.0	0.0	15	1	1
42ae3eaf7b2977bd86277ec95173c9a777a3aefc	0	1.2291468144	0.905465116351	1.45202693002	630.617502308	8	1.19573216263	0.199493507404	0	0	1
6a916e1165cf6c15d76c21d9a0a6a785c3735d7b	0	0.995210526316	0.994907875801	0.994907875801	0.0545438596491	2	1.0	0.0	0	0	0
5efb55ae0e1fe4a4bc7562b496550b22a9c96fe0	0	1.01736288089	0.938043414369	1.01169534896	0.25363434903	15	1.0	0.0	1	0	1
11a6af014647a7cc953d6bdac2cb9a136b0e8e4f	0	0.678033240997	0.57489073439	1.00895463673	0.0997894736842	2	1.49021087824	0.010772687667	0	2	1
ebfbaf7084b9e2c9dc3f577411d79742ba77ba1d	0	1.79551708218	0.325010854452	1.9122074652	3.17497599261	5	1.0	0.0	2	0	1
cf0d6c128865b27285835ceb67869f46aa575616	0	1.02099722992	0.995551816424	0.995561566269	0.0337072945522	2	1.0	0.0	0	0	1
aafbb1c298e3d1eb71ecccd18829d47279504db3	0	80.270521699	0.995608737484	0.995608737484	0.0	0	1.99588971849	0.0452475841157	0	0	0
ff188d4a1b20659ade90809587f2e47153a6c7a8	0	6795.01072853	0.994703886361	0.994703886361	0.0391458910434	3	1.0	0.0	0	0	0
90819aed781447a3cf94c534dda586f7c8619422	0	1.00812465374	0.995819063618	0.995819063618	0.271635272392	2	1.0	0.0	0	0	1
f372e87d6e825c51e7c2414cc87efaac4974a974	0	0.932927054478	0.933559666346	0.933559666346	0.418452446907	4	1.0	0.0	0	1	0
788238c3f168181c5a5e02f3069bc4e6d4212a15	0	0.782756232687	0.986179305171	0.986179305171	0.561076638966	2	1.27503081778	0.0750410727913	0	1	1
c7c69af640225cd7320893bc701943459c0b42c9	0	1.54443028624	0.830704239075	1.54197447367	40.9760923361	1	1.0	0.0	1	3	1
141c2845ade36c3249c2d2f2a2534d7530b44a7c	0	1.22834995383	0.654940048457	1.22504971087	0.877704524469	16	1.0	0.0	10	20	1
3491dba142fbbcad44bd1a568f872afdc722f565	0	1.30807479224	0.803721451552	1.30797405121	0.08486611265	3	1.0	0.0	8	2	1
0649f9da8baa153bca4cfab9df831bcced8757c2	0	0.853898430286	0.99554854769	1.0047710777	0.0157137580794	1	1.22687159646	0.0760336399425	1	1	1
7c663e39ffd4c6b33ea9a692cd2d40a7b744ac88	0	1.66964912281	0.657492329859	1.6675169636	2.1772345337	9	1.0	0.0	11	0	1
c9b00500de4f7ec0a8ea9e314c332aa6e70f4db3	0	0.999024007387	0.995557339458	0.995557339458	0.0	0	1.0	0.0	0	0	0
128e7af46ba30bda667da479ef8c63285201f1eb	0	0.996690674054	0.996181442247	0.996181442247	0.0	0	1.0	0.0	0	0	0
f99d02ed3ad2924aa8f7570dc6a52160c1ea6d16	0	1.00636934441	0.449706146423	1.00226760228	0.445310249307	4	1.0	0.0	0	3	1
ca38e094cc5b17f6446a7f75a2630e857d7b7006	0	1.80537765466	0.991574432007	2.08002718065	36.3607830102	3	1.25	2.22044604925e-16	1	1	1
b690ca64314a4000029620d20aa51ecba8f09dd7	0	0.99590212373	0.995561622627	0.995561622627	0.0499390581717	1	1.0	0.0	0	0	0
61c6e29db7ec3a6109f72926450de3f1c157b3d5	0	0.806623268698	0.999301854043	0.999301854043	0.23029455217	4	1.25	0.0	1	0	1
7169a70e6173adde35b6ae7f374d3ba45492e831	0	1.02253185596	0.994026261574	1.01239920588	7.4188910434	67	1.0	0.0	2	0	1
7f3b2f029660524878c1d1c1ab1264226be81229	0	0.393271468144	0.995530964155	0.995530964155	0.03310710988	1	1.0	0.0	0	0	1
ee4f36a359382a1b4c69723d7bc6b3271df9a7a1	0	1.03010156971	0.995521636991	1.02602106801	15.9235373961	7	1.0	0.0	2	0	0
362f7394aec9ca50de324bbf740a2e15e1f1e65b	0	1.01463619575	0.995418953653	1.009791068	112.163130194	8	1.0	0.0	0	0	1
ea3ab7c4be4c21cd7322a4ef9ab0d9d35651175d	0	1.13643028624	0.888631853972	1.0413645423	0.450767313019	2	1.0	0.0	6	1	1
833deb4dcc081d04a3118d596b52b1e5ee8c422f	0	1.9218578024	0.465225120876	1.92187209883	3.16236288089	7	1.0	0.0	21	0	1
fe7713acd110b51e4bf6351554a6d0edde17d8d8	0	0.468364727608	0.462381398153	0.468294602215	3.3897700831	2	1.0	0.0	0	2	1
5f69ab2015018b264c8c1c32a50d2bc6e03a4265	0	0.98381255771	0.509107810065	0.984292586984	0.121289012004	2	1.0	0.0	3	1	0
9e8de2febbeef6bb7269a621f9f9c6e81cc70174	0	1.01310710988	0.99560366531	0.99560366531	0.0633933518006	1	1.0	0.0	0	0	0
14ffd4531347a0fd5902b2f744ca2a2d1f0449b3	0	0.055325023084	0.055325023084	0.055325023084	0.0	0	1.0	0.0	1	8	0
0b019f01da5e89434eecbc812754a6549bd0629e	0	1.14822899354	0.342394442197	1.1485941276	0.966295475531	6	1.0	0.0	36	20	1
8b65152799bb27beff118243f6e3f3ee029f7168	0	1.01871375808	0.107039186543	1.00763457072	2253.58538227	3	1.0	0.0	0	0	1
653c84e0dcdcda0e4c4f71018d8ba63181a323f2	0	0.972132040628	0.554007875451	0.962283725192	0.360819021237	12	0.994872812896	0.0311664090569	12	12	1
4ee15384dbdc2e03c4ca7cc08553442176f3519e	0	0.778622345337	0.989178797052	1.00538687159	1.12065281625	20	1.28125355767	0.085749985253	1	0	1
89eb08e25442bee68f5bebe832a3921758721896	0	0.4980710988	0.995552492714	0.995552492714	0.0	0	2.0	0.0	0	0	0
3a06c1d4cadf969114ac27d0e8743c32984ca9ff	0	0.512063711911	0.485171338026	0.508998144944	24.5618485688	3	1.0	0.0	0	7	1
51519c4f7c77317b018d29dd91b84eec7614d6bf	0	1.01185226223	0.65712028378	1.01058356034	0.789609418283	3	1.0	0.0	1	1	1
c9c5cf3ba5814f23c77dca815d64eba681467bd5	0	1.14172576177	0.995518678223	1.14172274777	0.106672206833	1	1.0	0.0	1	0	0
60a2fd98da61c7da3dbc1c6efb7fb26204b1ff26	0	1.09013665743	0.586655394071	1.08986690698	0.293939981533	8	1.0	0.0	6	7	0
6332c6c9734528cdd502f00a288646c3f367da70	0	0.827454293629	0.024450599762	1.02437868311	799.499302862	3	1.24246373027	0.0427466030293	0	0	0
185f0f298e35bfdeb3936693554f05fa66f55953	0	1.24042382271	0.853928091541	1.25716661135	2.60946075716	72	1.0	0.0	31	1	1
b1d60f253cbf1eb172aa1bd507d864b61f4e6128	0	0.0154515235457	0.0187383248425	0.0187383248425	0.0	0	1.25	0.249995210063	0	0	0
dfea6ff87b77b273c089351017c4f2d918ed51dd	0	1.05807294552	0.995884620582	0.995884620582	1.52641274238	3	1.0	0.0	0	0	1
51e193039568ef1d2d197905de75eb904a8c5719	0	31.1662613112	0.995546856966	0.995546856966	0.0	0	1.0	0.0	0	0	1
66c1178de616a4c058b158a318c1045b60460e09	0	0.66957156048	0.995561735342	0.995561735342	0.0	0	1.492689748	0.0595903244534	0	0	0
ec59e45bd150683656f3d1e120e49fbc552dc08e	0	0.994344413666	0.995502109123	0.995502109123	0.0892788550323	1	1.00305165409	0.0274517928418	0	0	1
d71b28a28011b07730501cd021ef591194de87a1	0	0.689162511542	0.995532880309	0.995532880309	0.0347257617729	1	1.44509340629	0.106684873459	0	0	0
d0f41e60697382526313b9ddba807ee53fa85333	0	0.821915974146	0.453761006166	1.2318769281	0.0352409972299	2	1.5	0.0	4	1	1
1fc0e10000430385124d419b9fd5cf8cc54f3685	0	0.720295475531	0.803553552038	1.03520406665	0.0618891966759	2	1.44231809558	0.113103751956	5	0	1
241bf474d418ede3e2c33425ae1b3c1537a0b3d3	0	1.79849492151	0.832897679717	1.79737073148	16.864488458	4	1.0	0.0	3	2	1
d977331d38bce728d42e22f005602f92ba557b4d	0	1.02267590028	0.99549935465	1.02161358597	0.108335180055	2	1.0	0.0	2	0	1
d41662ad4a7567e0b9265fad83aa177ea0fa599d	0	1.04990674054	0.347389397647	1.04531967262	0.0910775623269	4	1.0	0.0	7	1	1
1b716b9833e5fbdd7f107efa8425add8a84c9c98	0	0.998492151431	0.994535775506	0.994535775506	3.63425023084	7	1.0	0.0	0	0	1
761ef3dd7520bce226176e93726eaf352ee0b8e6	0	0.690646352724	0.341578159942	1.03296368346	0.0	0	1.49898425071	0.0159030052839	11	0	1
2a61e2f6e4574a6971aa4150b64b2472ff56b133	0	0.16043767313	0.16027177022	0.16027177022	0.0726518928901	1	1.0	0.0	0	7	0
c10278faa824b0a87ef8518118a83e1bcc4a1c45	0	0.996813481071	0.995073679522	0.995073679522	23.8015253924	2	1.0	0.0	0	0	0
7eb0ac346aa2781dcf517412323a4bd0e5a2bb5f	0	1.18038781163	0.672906778295	1.17956605683	0.230553093259	2	1.0	0.0	3	0	0
30cc5ee2b655f92ba3c55a434298ba35583a0159	0	0.644373037858	0.996641572623	1.11997808654	0.718733148661	5	1.75	2.22044604925e-16	1	0	1
ef9863c3cd385c60ffce3985d6b80f4714e583d2	0	1.39904155125	0.792252188925	1.39648118071	21.6197525392	3	1.0	0.0	2	1	1
d87459116bfae35bd25e15b55fbd0d1e190769e5	0	0.867430286242	0.482916006721	1.50550397405	0.0620470914127	4	1.74086810364	0.0793219439426	51	2	1
3b0140f834e257ca4d7f7c7387a6225c4c3f32de	0	0.995921514312	0.995001823728	0.995001823728	71.8741606648	2	1.0	0.0	0	0	0
